Log start
OP,10,07,00,La,595812,Lo,104385,Sp,75

OP,10,07,10,La,595812,Lo,104384,Sp,280

OP,10,07,15,La,595812,Lo,104384,Sp,195

OP,10,07,20,La,595812,Lo,104384,Sp,185

OP,10,07,25,La,595812,Lo,104384,Sp,325

OP,0,00,00,La,0,Lo,0,Sp,0

OP,23,59,43,La,0,Lo,0,Sp,0

OP,23,59,45,La,0,Lo,0,Sp,0

OP,23,59,47,La,0,Lo,0,Sp,0

OP,23,59,49,La,0,Lo,0,Sp,0

OP,23,59,51,La,0,Lo,0,Sp,0

OP,23,59,53,La,0,Lo,0,Sp,0

OP,23,59,56,La,0,Lo,0,Sp,0

OP,23,59,58,La,0,Lo,0,Sp,0

OP,0,00,00,La,0,Lo,0,Sp,0

OP,0,00,02,La,0,Lo,0,Sp,0

OP,10,08,09,La,0,Lo,0,Sp,0

OP,10,08,11,La,0,Lo,0,Sp,0

OP,10,08,13,La,0,Lo,0,Sp,0

OP,10,08,15,La,0,Lo,0,Sp,0

OP,10,08,17,La,0,Lo,0,Sp,0

OP,10,08,19,La,0,Lo,0,Sp,0

OP,10,08,21,La,0,Lo,0,Sp,0

OP,10,08,23,La,0,Lo,0,Sp,0

OP,10,08,25,La,0,Lo,0,Sp,0

OP,10,08,27,La,0,Lo,0,Sp,0

OP,10,08,29,La,0,Lo,0,Sp,0

OP,10,08,31,La,0,Lo,0,Sp,0

OP,10,08,33,La,0,Lo,0,Sp,0

OP,10,08,35,La,0,Lo,0,Sp,0

OP,10,08,36,La,0,Lo,0,Sp,0

OP,10,08,38,La,0,Lo,0,Sp,0

OP,10,08,40,La,0,Lo,0,Sp,0

OP,10,08,42,La,0,Lo,0,Sp,0

OP,10,08,44,La,0,Lo,0,Sp,0

OP,10,08,46,La,0,Lo,0,Sp,0

OP,10,08,49,La,0,Lo,0,Sp,0

OP,10,08,51,La,0,Lo,0,Sp,0

OP,10,08,53,La,0,Lo,0,Sp,0

OP,10,08,55,La,0,Lo,0,Sp,0

OP,10,08,57,La,0,Lo,0,Sp,0

OP,10,08,58,La,0,Lo,0,Sp,0

OP,10,09,00,La,0,Lo,0,Sp,0

OP,10,09,02,La,0,Lo,0,Sp,0

OP,10,09,04,La,0,Lo,0,Sp,0

OP,10,09,06,La,0,Lo,0,Sp,0

OP,10,09,08,La,0,Lo,0,Sp,0

OP,10,09,10,La,0,Lo,0,Sp,0

OP,10,09,12,La,0,Lo,0,Sp,0

OP,10,09,14,La,0,Lo,0,Sp,0

OP,10,09,16,La,0,Lo,0,Sp,0

OP,10,09,18,La,0,Lo,0,Sp,0

OP,10,09,20,La,0,Lo,0,Sp,0

OP,10,09,22,La,0,Lo,0,Sp,0

OP,10,09,24,La,0,Lo,0,Sp,0

OP,10,09,26,La,0,Lo,0,Sp,0

OP,10,09,28,La,0,Lo,0,Sp,0

OP,10,09,30,La,0,Lo,0,Sp,0

OP,10,09,32,La,0,Lo,0,Sp,0

OP,10,09,34,La,0,Lo,0,Sp,0

OP,10,09,36,La,0,Lo,0,Sp,0

OP,10,09,38,La,0,Lo,0,Sp,0

OP,10,09,40,La,0,Lo,0,Sp,0

OP,10,09,42,La,0,Lo,0,Sp,0

OP,10,09,44,La,0,Lo,0,Sp,0

OP,10,09,46,La,0,Lo,0,Sp,0

OP,10,09,48,La,0,Lo,0,Sp,0

OP,10,09,50,La,0,Lo,0,Sp,0

OP,10,09,52,La,0,Lo,0,Sp,0

OP,10,09,54,La,0,Lo,0,Sp,0

OP,10,09,56,La,0,Lo,0,Sp,0

OP,10,09,58,La,0,Lo,0,Sp,0

OP,10,10,00,La,0,Lo,0,Sp,0

OP,10,10,02,La,0,Lo,0,Sp,0

OP,10,10,04,La,0,Lo,0,Sp,0

OP,10,10,06,La,0,Lo,0,Sp,0

OP,10,10,08,La,0,Lo,0,Sp,0

OP,10,10,10,La,0,Lo,0,Sp,0

OP,10,10,12,La,0,Lo,0,Sp,0

OP,10,10,14,La,0,Lo,0,Sp,0

OP,10,10,15,La,0,Lo,0,Sp,0

OP,10,10,18,La,0,Lo,0,Sp,0

OP,10,10,19,La,0,Lo,0,Sp,0

OP,10,10,21,La,0,Lo,0,Sp,0

OP,10,10,24,La,0,Lo,0,Sp,0

OP,10,10,26,La,0,Lo,0,Sp,0

OP,10,10,28,La,0,Lo,0,Sp,955

OP,10,10,33,La,0,Lo,0,Sp,125

OP,10,10,39,La,0,Lo,0,Sp,110

OP,10,10,45,La,0,Lo,0,Sp,150

OP,10,10,51,La,0,Lo,0,Sp,190

